,sex,age,household-position,household-size,prev-residence-place,citizenship,country-birth,edu-level,economic-status,cur-eco-activity,marital-status,class-label
14809,0,4.0,1122.0,112.0,1.0,1.0,3.0,0.0,111.0,122.0,2.0,0
14810,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
14811,0,4.0,1131.0,111.0,1.0,1.0,1.0,2.0,111.0,134.0,1.0,0
14812,0,10.0,1131.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,4.0,0
14813,1,8.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,136.0,2.0,1
14814,0,6.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,132.0,1.0,1
14815,0,10.0,1220.0,111.0,1.0,1.0,1.0,3.0,120.0,136.0,1.0,1
14816,1,15.0,1121.0,112.0,1.0,1.0,1.0,4.0,111.0,137.0,2.0,1
14817,0,7.0,1122.0,111.0,1.0,1.0,3.0,0.0,111.0,136.0,2.0,0
14818,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14819,0,15.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,139.0,1.0,0
14820,1,4.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,1
14821,0,5.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,133.0,2.0,0
14822,0,6.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
14823,0,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
14824,1,4.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,132.0,1.0,0
14825,1,5.0,1210.0,113.0,1.0,1.0,1.0,5.0,111.0,132.0,1.0,0
14826,1,4.0,1121.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
14827,1,8.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
14828,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
14829,0,4.0,1131.0,111.0,1.0,1.0,1.0,0.0,111.0,136.0,1.0,0
14830,1,10.0,1121.0,114.0,1.0,1.0,1.0,3.0,112.0,131.0,2.0,1
14831,1,4.0,1131.0,112.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,1
14832,1,7.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14833,0,6.0,1122.0,126.0,1.0,1.0,1.0,5.0,120.0,135.0,2.0,1
14834,0,4.0,1140.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,0
14835,1,12.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
14836,1,15.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
14837,1,4.0,1122.0,112.0,1.0,1.0,1.0,3.0,120.0,137.0,1.0,1
14838,0,13.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,4.0,1
14839,0,12.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
14840,1,7.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,124.0,2.0,0
14841,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
14842,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,0
14843,0,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,0
14844,1,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
14845,1,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
14846,1,11.0,1131.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
14847,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,0
14848,1,11.0,1122.0,113.0,1.0,1.0,1.0,3.0,112.0,111.0,2.0,1
14849,1,4.0,1210.0,111.0,1.0,1.0,3.0,5.0,111.0,132.0,2.0,1
14850,1,4.0,1110.0,112.0,1.0,1.0,1.0,1.0,111.0,131.0,2.0,0
14851,1,6.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
14852,0,13.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
14853,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
14854,0,15.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
14855,0,4.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,122.0,1.0,0
14856,0,4.0,1121.0,125.0,1.0,1.0,1.0,0.0,120.0,131.0,1.0,0
14857,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,1
14858,0,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,0
14859,0,6.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
14860,0,4.0,1122.0,112.0,1.0,1.0,1.0,4.0,111.0,122.0,1.0,0
14861,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
14862,0,8.0,1131.0,113.0,1.0,1.0,1.0,0.0,111.0,134.0,2.0,0
14863,1,7.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
14864,1,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
14865,0,8.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14866,1,11.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,0
14867,1,10.0,1122.0,126.0,1.0,1.0,1.0,0.0,111.0,138.0,2.0,0
14868,0,11.0,1210.0,112.0,1.0,1.0,1.0,2.0,111.0,137.0,4.0,0
14869,0,10.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,1
14870,1,10.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
14871,1,11.0,1122.0,125.0,1.0,1.0,1.0,2.0,120.0,131.0,2.0,1
14872,1,15.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
14873,0,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
14874,1,6.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
14875,1,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
14876,1,7.0,1132.0,111.0,1.0,1.0,1.0,2.0,111.0,137.0,1.0,1
14877,1,12.0,1121.0,112.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
14878,0,9.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
14879,0,7.0,1220.0,111.0,1.0,1.0,1.0,0.0,111.0,138.0,1.0,0
14880,0,12.0,1122.0,114.0,1.0,1.0,1.0,4.0,111.0,136.0,2.0,1
14881,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,1
14882,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
14883,0,8.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,4.0,1
14884,0,6.0,1131.0,113.0,1.0,1.0,1.0,2.0,120.0,136.0,1.0,1
14885,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,0
14886,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,134.0,2.0,0
14887,1,15.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
14888,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,0
14889,0,7.0,1122.0,126.0,1.0,1.0,1.0,0.0,111.0,132.0,1.0,0
14890,0,5.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
14891,0,6.0,1121.0,126.0,1.0,1.0,1.0,1.0,111.0,111.0,2.0,0
14892,1,8.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
14893,1,15.0,1122.0,114.0,1.0,1.0,1.0,0.0,111.0,139.0,2.0,0
14894,1,15.0,1131.0,112.0,1.0,1.0,1.0,3.0,111.0,136.0,4.0,0
14895,0,15.0,1122.0,126.0,1.0,1.0,1.0,3.0,120.0,139.0,2.0,1
14896,0,8.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14897,1,15.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
14898,1,4.0,1121.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,1.0,0
14899,0,9.0,1122.0,126.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
14900,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
14901,0,4.0,1131.0,111.0,1.0,1.0,1.0,3.0,111.0,136.0,1.0,0
14902,0,9.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,134.0,2.0,0
14903,1,7.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
14904,0,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
14905,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
14906,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
14907,1,4.0,1122.0,114.0,1.0,3.0,1.0,5.0,111.0,131.0,1.0,1
14908,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,133.0,1.0,0
14909,0,4.0,1210.0,111.0,1.0,1.0,1.0,2.0,111.0,138.0,1.0,1
14910,1,12.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,1.0,1
14911,1,9.0,1121.0,113.0,1.0,1.0,1.0,5.0,120.0,111.0,2.0,1
14912,1,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
14913,0,8.0,1210.0,111.0,1.0,1.0,1.0,2.0,111.0,133.0,1.0,0
14914,0,5.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,132.0,2.0,0
14915,1,5.0,1121.0,113.0,1.0,1.0,1.0,3.0,112.0,131.0,1.0,0
14916,0,6.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
14917,1,10.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14918,1,11.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
14919,1,4.0,1110.0,114.0,1.0,1.0,1.0,2.0,111.0,134.0,1.0,0
14920,1,4.0,1122.0,125.0,1.0,1.0,1.0,4.0,120.0,137.0,1.0,1
14921,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,0
14922,1,9.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,1
14923,1,4.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
14924,0,8.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
14925,0,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
14926,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
14927,1,15.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,1
14928,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14929,1,4.0,1110.0,125.0,1.0,1.0,1.0,1.0,111.0,111.0,2.0,0
14930,0,9.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
14931,1,7.0,1140.0,112.0,1.0,1.0,1.0,4.0,111.0,135.0,1.0,1
14932,1,9.0,1121.0,113.0,1.0,1.0,1.0,0.0,120.0,122.0,2.0,1
14933,0,6.0,1121.0,114.0,1.0,1.0,1.0,3.0,120.0,131.0,2.0,1
14934,1,5.0,1140.0,111.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,1
14935,0,6.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,0
14936,1,8.0,1210.0,113.0,1.0,1.0,1.0,1.0,111.0,132.0,4.0,0
14937,1,4.0,1140.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
14938,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
14939,1,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,0
14940,0,7.0,1210.0,111.0,1.0,1.0,1.0,1.0,111.0,139.0,1.0,0
14941,0,8.0,1210.0,111.0,1.0,1.0,1.0,0.0,111.0,139.0,1.0,0
14942,1,4.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
14943,0,6.0,1110.0,111.0,1.0,1.0,1.0,2.0,111.0,124.0,2.0,0
14944,1,15.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,137.0,2.0,1
14945,1,15.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,0
14946,0,7.0,1121.0,113.0,1.0,1.0,1.0,2.0,111.0,111.0,2.0,1
14947,0,4.0,1122.0,126.0,1.0,1.0,1.0,1.0,120.0,133.0,1.0,0
14948,1,15.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
14949,0,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
14950,0,4.0,1121.0,126.0,1.0,1.0,1.0,2.0,120.0,135.0,1.0,0
14951,1,15.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,1
14952,1,11.0,1210.0,111.0,1.0,1.0,1.0,4.0,111.0,131.0,1.0,1
14953,0,11.0,1220.0,111.0,1.0,1.0,1.0,3.0,111.0,131.0,4.0,0
14954,1,9.0,1220.0,114.0,1.0,1.0,1.0,3.0,111.0,122.0,1.0,0
14955,0,4.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,133.0,1.0,0
14956,1,5.0,1110.0,113.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,1
14957,1,10.0,1110.0,111.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
14958,0,5.0,1132.0,114.0,1.0,1.0,1.0,2.0,111.0,122.0,1.0,0
14959,1,12.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,0
14960,1,5.0,1110.0,112.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
14961,0,9.0,1122.0,126.0,1.0,1.0,1.0,0.0,111.0,137.0,2.0,1
14962,1,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,1
14963,0,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
14964,1,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
14965,1,11.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,1
14966,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
14967,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,122.0,2.0,1
14968,1,4.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,133.0,1.0,1
14969,0,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
14970,1,15.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
14971,0,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
14972,1,8.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
14973,0,15.0,1220.0,112.0,1.0,1.0,1.0,5.0,111.0,137.0,4.0,1
14974,0,7.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
14975,0,9.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
14976,0,4.0,1122.0,114.0,1.0,1.0,1.0,3.0,112.0,111.0,1.0,0
14977,1,9.0,1121.0,114.0,1.0,1.0,1.0,5.0,120.0,132.0,2.0,1
14978,0,15.0,1220.0,111.0,1.0,1.0,3.0,1.0,111.0,122.0,4.0,0
14979,1,15.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
14980,1,11.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14981,1,11.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,0
14982,0,5.0,1210.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,1.0,0
14983,1,12.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,1
14984,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
14985,1,15.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,1
14986,1,9.0,1210.0,111.0,1.0,1.0,1.0,4.0,111.0,135.0,1.0,1
14987,1,8.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
14988,1,9.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
14989,1,8.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
14990,1,10.0,1122.0,125.0,1.0,1.0,1.0,2.0,120.0,131.0,2.0,1
14991,1,4.0,1110.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,1
14992,0,11.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,137.0,2.0,0
14993,0,8.0,1122.0,111.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,1
14994,1,9.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,4.0,1
14995,1,12.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,137.0,1.0,0
14996,0,9.0,1210.0,111.0,1.0,1.0,1.0,3.0,120.0,136.0,1.0,1
14997,1,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,138.0,2.0,0
14998,1,4.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
14999,1,10.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,111.0,2.0,1
15000,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
15001,0,7.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,134.0,2.0,0
15002,0,10.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
15003,0,15.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
15004,0,10.0,1122.0,125.0,1.0,1.0,1.0,1.0,111.0,135.0,2.0,0
15005,0,8.0,1131.0,111.0,1.0,1.0,1.0,0.0,111.0,133.0,2.0,0
15006,0,4.0,1132.0,111.0,1.0,1.0,1.0,3.0,111.0,133.0,1.0,0
15007,1,10.0,1122.0,114.0,1.0,1.0,1.0,2.0,120.0,131.0,2.0,1
15008,0,8.0,1131.0,112.0,1.0,1.0,1.0,3.0,111.0,131.0,4.0,0
15009,1,6.0,1122.0,126.0,1.0,1.0,1.0,0.0,111.0,137.0,2.0,1
15010,1,6.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,1
15011,0,10.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,0
15012,1,4.0,1210.0,111.0,1.0,1.0,1.0,4.0,111.0,132.0,1.0,0
15013,0,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
15014,1,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
15015,0,4.0,1122.0,112.0,1.0,1.0,1.0,2.0,111.0,133.0,1.0,0
15016,0,6.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,138.0,2.0,1
15017,0,9.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
15018,0,11.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,138.0,1.0,0
15019,1,12.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,111.0,2.0,1
15020,1,10.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
15021,0,4.0,1210.0,111.0,1.0,1.0,1.0,1.0,111.0,137.0,1.0,0
15022,1,4.0,1131.0,114.0,1.0,1.0,1.0,0.0,111.0,132.0,1.0,0
15023,1,9.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,132.0,2.0,0
15024,1,7.0,1121.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
15025,0,6.0,1122.0,125.0,1.0,1.0,1.0,3.0,120.0,131.0,1.0,0
15026,0,9.0,1122.0,113.0,1.0,1.0,1.0,0.0,111.0,139.0,2.0,0
15027,0,5.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
15028,0,8.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,132.0,1.0,0
15029,0,11.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,0
15030,0,9.0,1122.0,113.0,1.0,1.0,1.0,5.0,111.0,133.0,2.0,1
15031,1,8.105793,1110.0,113.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,1
15032,0,15.0,1131.0,111.0,1.0,1.0,1.0,2.0,111.0,137.0,4.0,0
15033,1,10.0,1122.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,4.0,1
15034,1,7.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
15035,1,6.0,1110.0,112.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
15036,0,8.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
15037,0,15.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
15038,1,5.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,132.0,2.0,1
15039,0,8.0,1121.0,111.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,1
15040,1,8.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
15041,1,11.0,1122.0,126.0,1.0,1.0,1.0,5.0,111.0,137.0,2.0,1
15042,1,6.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,131.0,2.0,0
15043,0,4.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,131.0,1.0,0
15044,0,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
15045,0,6.0,1110.0,113.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
15046,0,15.0,1131.0,114.0,1.0,1.0,1.0,3.0,111.0,137.0,2.0,0
15047,0,10.0,1220.0,111.0,1.0,1.0,1.0,3.0,120.0,135.0,1.0,1
15048,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
15049,0,4.0,1122.0,113.0,1.0,1.0,1.0,0.0,120.0,135.0,1.0,1
15050,0,4.0,1122.0,125.0,1.0,1.0,1.0,0.0,111.0,131.0,1.0,0
15051,0,4.0,1110.0,126.0,1.0,1.0,1.0,0.0,112.0,137.0,1.0,0
15052,1,15.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,135.0,2.0,0
15053,1,8.0,1110.0,111.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
15054,0,10.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,139.0,2.0,0
15055,1,12.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,1.0,0
15056,1,11.0,1122.0,125.0,1.0,1.0,1.0,5.0,111.0,139.0,2.0,1
15057,0,7.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,1
15058,1,4.0,1110.0,126.0,1.0,1.0,1.0,3.0,120.0,135.0,1.0,0
15059,0,4.0,1131.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
15060,0,8.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
15061,1,8.0,1122.0,114.0,1.0,1.0,1.0,1.0,111.0,131.0,2.0,1
15062,1,8.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,0
15063,1,15.0,1110.0,112.0,1.0,1.0,1.0,3.0,111.0,139.0,2.0,1
15064,1,13.0,1122.0,112.0,1.0,1.0,1.0,5.0,111.0,122.0,2.0,1
15065,1,10.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,131.0,2.0,1
15066,1,15.0,1220.0,111.0,1.0,1.0,1.0,5.0,111.0,133.0,1.0,1
15067,0,9.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
15068,0,6.0,1121.0,114.0,1.0,1.0,1.0,0.0,111.0,135.0,2.0,0
15069,0,4.0,1110.0,114.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
15070,0,4.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,139.0,1.0,0
15071,0,11.0,1140.0,113.0,1.0,1.0,1.0,2.0,111.0,132.0,2.0,0
15072,0,4.0,1122.0,114.0,1.0,1.0,1.0,3.0,120.0,135.0,1.0,0
15073,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,131.0,2.0,1
15074,1,4.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
15075,1,11.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,1
15076,0,5.0,1110.0,114.0,1.0,1.0,1.0,5.0,111.0,135.0,1.0,0
15077,0,11.0,1122.0,114.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,1
15078,0,7.0,1122.0,113.0,1.0,1.0,1.0,3.0,111.0,132.0,2.0,0
15079,0,11.0,1122.0,125.0,1.0,1.0,1.0,5.0,120.0,137.0,2.0,1
15080,0,8.0,1132.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,1.0,0
15081,0,7.0,1122.0,114.0,1.0,1.0,1.0,2.0,111.0,133.0,2.0,0
15082,1,7.0,1110.0,113.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,1
15083,0,4.0,1122.0,126.0,1.0,1.0,1.0,3.0,120.0,131.0,1.0,1
15084,0,7.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,136.0,2.0,1
15085,0,7.0,1210.0,111.0,1.0,1.0,1.0,3.0,111.0,136.0,1.0,0
15086,0,4.0,1210.0,111.0,1.0,1.0,1.0,2.0,111.0,122.0,1.0,0
15087,1,9.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,135.0,2.0,0
15088,0,8.0,1121.0,113.0,1.0,1.0,1.0,0.0,111.0,111.0,2.0,0
15089,1,8.0,1122.0,114.0,1.0,1.0,1.0,5.0,111.0,124.0,2.0,1
15090,0,12.0,1122.0,125.0,1.0,1.0,1.0,0.0,111.0,137.0,2.0,0
15091,0,10.0,1122.0,113.0,1.0,1.0,1.0,2.0,111.0,137.0,2.0,0
15092,0,9.0,1122.0,112.0,1.0,1.0,1.0,3.0,111.0,135.0,2.0,0
15093,0,4.0,1122.0,125.0,1.0,1.0,1.0,4.0,111.0,137.0,1.0,0
15094,1,5.0,1121.0,112.0,1.0,1.0,3.0,5.0,111.0,139.0,2.0,0
15095,1,9.0,1122.0,125.0,1.0,1.0,1.0,3.0,111.0,133.0,2.0,1
15096,0,8.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,138.0,1.0,1
15097,1,4.0,1210.0,111.0,1.0,1.0,1.0,5.0,111.0,131.0,1.0,1
15098,1,4.0,1110.0,111.0,1.0,1.0,1.0,0.0,111.0,131.0,2.0,0
