LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
80611,1,2,1,1,0,0,0,0,0,0,50608,31863,41822,33465,11847,24372,2294,2235,793,2158,701,0,0
248345,0,2,2,0,0,0,0,0,0,0,-54,9685,8701,22884,48140,23341,1913,25533,4556,124,6462,16255,0
52315,1,3,0,1,0,0,0,0,0,0,18693,2022,17240,30496,2778,2873,2113,1766,1083,407,1432,272,0
47630,0,2,2,1,0,0,0,0,0,0,270524,227662,146361,109787,114954,92236,10199,12586,1156,3721,5569,6974,0
177611,1,4,1,1,-2,-2,-2,-2,-2,-2,57840,59944,10606,20405,53512,1601,69063,11558,25555,7458,6803,41507,0
39893,1,2,2,1,0,0,0,0,0,0,47089,31801,20033,3071,11858,49381,1158,1357,1658,2004,1183,506,0
36185,1,3,3,1,0,0,0,0,0,0,25132,23591,19061,24426,14844,3015,282,2761,1669,4,2115,1134,0
428451,1,2,2,1,-1,-1,-1,0,0,-1,4961,2482,1469,1954,1380,-1097,0,1361,1352,1864,273,0,0
357296,1,6,1,1,2,-2,-1,-1,-1,-1,18539,25044,1750,1230,-440,1392,46136,1816,781,29208,129,990,1
218355,0,3,1,1,-2,-2,-1,-1,-1,-2,-518,-947,11489,19998,17666,15158,14562,20744,7314,17951,5548,13021,0
55425,1,3,1,1,1,0,0,0,0,0,63250,26933,51052,31500,85864,62400,854,42693,2108,427,599,508,1
494689,1,1,2,0,0,0,0,0,0,0,84788,124909,169817,131408,89066,105917,92759,12551,3152,33875,5268,21711,0
213197,0,1,1,1,-1,-1,-1,0,0,0,-1990,29342,10530,15004,26361,43816,594,4035,374,807,2415,758,0
55603,1,1,1,1,1,2,-1,-1,-1,-1,-5280,6,15558,6006,9348,4188,0,1263,0,1464,1104,4468,1
234213,1,6,2,1,1,-1,-1,0,0,0,4155,42186,28212,19715,18411,314,70950,25048,17328,9504,2106,4732,0
253501,0,1,2,1,-1,-1,-1,-1,-1,-1,3334,12049,11904,1233,20305,8303,9497,9796,3217,6481,5540,2425,0
63878,1,3,2,1,0,0,0,0,0,0,56280,133924,158707,56261,57392,53443,4146,1537,4151,1923,2931,1626,0
92053,0,1,2,1,1,-1,-1,0,0,0,320,921,14469,21237,1127,462,1382,894,2140,2023,66438,1147,0
179437,0,2,1,1,0,-1,2,-1,-1,-1,53192,277134,206987,71180,153710,17462,5489,8232,4833,5695,7164,6277,1
352364,1,1,2,1,1,0,0,0,0,-1,77430,182624,94628,310060,78953,76008,8408,13260,82607,3063,4374,41414,0
72749,1,1,1,1,2,2,0,2,0,2,93193,134057,92071,87276,90442,150550,1765,8073,2598,705,7994,86,1
346795,0,3,0,1,-1,-1,-1,-1,-1,-1,-515,6805,-2030,35263,6205,45300,1542,5641,3190,8121,5230,12519,0
264468,1,1,1,1,1,2,-1,-1,0,0,546,1364,20579,2157,1151,556,0,375,864,1915,1075,219,1
55205,1,2,1,1,0,0,0,0,0,0,80370,35325,48111,32103,43456,50454,2231,893,1238,577,1750,661,0
510478,0,4,2,1,-1,-1,-1,-1,-1,0,78353,39888,44295,22185,335736,534,10213,52863,15360,24847,4608,13183,0
353250,1,6,1,1,-2,-2,-2,-1,-2,-1,19229,21444,4881,44345,-284,1281,4996,10207,1685,986,3744,7594,0
189193,1,5,2,1,0,0,0,0,0,0,116081,76344,116263,138371,143514,121659,10901,20519,5439,2115,3350,6751,0
24229,1,3,1,1,2,0,0,0,0,0,16595,13923,10404,21490,6256,21993,1694,856,927,736,190,416,1
71876,0,2,1,1,2,0,-1,0,0,0,-326,1388,16823,21399,14874,15139,1774,1485,1069,890,3925,1836,0
280268,1,2,2,1,0,0,0,0,0,0,20808,23768,27938,20251,16824,16106,2894,3871,1160,1089,185,2886,0
97729,0,2,1,1,2,0,0,0,0,0,66183,36714,44384,38893,23667,71515,864,2441,426,574,1263,2841,1
365059,0,2,1,1,2,2,2,-1,-1,-1,9687,21102,19515,36949,29173,8696,152,1527,2492,1975,441,3592,1
60322,1,1,2,0,0,0,0,0,-1,-1,29774,39964,52676,40794,-848,32669,2998,2063,2645,582,3282,2526,0
191935,1,6,1,1,1,-2,2,0,2,0,63045,12380,10719,69389,42273,-26,0,10563,4280,5430,6429,6593,0
37683,1,3,3,1,0,0,0,0,0,0,28710,39919,39583,36815,11313,955,1357,1551,1845,0,692,78,1
277444,1,1,1,0,-1,-1,-2,-2,-2,-2,-890,669,408,4246,-160,-392,0,0,1028,21,69,0,1
130260,0,2,2,1,1,0,0,0,0,0,87198,174489,188003,556294,167689,97887,9405,7730,4630,3780,27497,105025,0
54669,1,2,2,1,0,0,0,0,0,0,94851,62607,138410,110193,74385,56461,1326,1639,3422,1796,3399,2293,0
153378,0,2,2,1,0,0,-1,0,0,0,14158,43585,47058,14252,38588,12781,28167,5264,6960,4077,8938,7978,0
55274,1,1,1,1,1,-2,-2,-2,-2,-2,2150,-1414,-88,-397,1467,1678,0,255,885,0,312,71,1
56653,1,1,2,0,3,2,0,0,0,0,11451,2049,9018,9009,4255,48693,0,4020,881,0,2641,18,0
356908,1,1,2,1,-2,-2,-2,-2,-2,-2,-1081,-235,-21,902,-258,-2061,11399,1612,557,561,460,357,0
283224,1,2,1,1,1,2,0,0,0,0,92795,128460,142786,61359,83266,16638,10172,3086,0,4342,4896,1612,1
494803,1,1,1,1,1,-1,-1,-1,0,0,54504,595,34321,57967,74803,47570,20099,12274,12560,33365,28504,814,0
115949,0,1,1,1,0,0,0,0,0,0,52581,50076,89835,96890,28786,45626,2188,4692,2538,722,3240,742,0
35368,1,2,1,1,-1,-1,2,2,2,-1,21214,14029,12016,46522,24740,10057,0,0,2637,2232,1616,257,1
36157,0,2,1,1,2,3,3,2,2,2,26807,25399,41650,37436,9121,15724,1774,1579,924,0,897,161,1
300776,1,1,1,1,1,-2,-2,0,0,-2,888,903,14604,11270,666,1037,1014,1225,1996,0,1605,256,0
69386,1,5,1,1,0,0,2,-2,-1,-2,6108,-473,-1295,4020,358,230,3261,293,3478,1172,0,88,0
99797,1,2,2,1,0,0,0,0,0,0,85144,113863,145135,117167,136823,101573,9258,5130,3902,2395,3062,2990,0
25773,1,2,1,0,2,3,2,2,2,2,47859,52910,43798,33349,48594,56709,814,1559,1047,476,131,2169,1
15117,1,1,2,1,0,0,-1,-1,-1,-2,10757,1053,-440,2500,1468,-31,701,1707,825,0,0,101,0
98704,0,1,2,1,0,-1,0,0,0,-2,14039,2949,9950,23091,1122,2816,0,2355,8266,1302,1396,474,1
288918,1,2,1,1,0,0,0,0,0,0,204400,158983,109941,141266,167809,155875,10236,14445,3755,5729,6193,7515,0
273601,0,2,1,1,-1,-1,-1,-1,-1,-1,-1278,30846,2521,956,18815,214,1401,667,114852,568,13681,4692,1
497211,0,4,2,1,0,0,0,0,0,0,212511,324411,105214,43548,289082,337801,42763,13334,43571,2609,5146,181844,0
109452,0,2,2,0,0,0,-1,-1,-1,-1,6535,6832,1885,3704,21169,6869,2339,0,1011,1646,1442,3763,0
112898,1,2,3,0,0,0,0,0,0,0,107501,162265,139037,91760,158388,108430,2483,5423,1372,7778,1448,10758,0
433999,0,2,1,1,1,0,0,0,0,0,97197,131185,130548,118832,90415,80752,2233,4767,567,2564,4592,7783,0
354900,1,1,2,1,1,-1,0,0,0,-1,46374,96666,98215,482205,103861,70895,20026,11365,27766,45910,4771,17579,0
61189,1,2,3,1,0,0,0,0,0,0,13113,40162,48125,48216,24109,48718,1507,4547,903,12842,1553,2572,0
71470,1,2,3,1,0,0,0,0,0,0,2445,14689,20701,10930,14701,15294,0,1293,1591,1578,1601,2905,0
349988,1,1,2,1,-2,-2,-2,-2,-2,-2,88,-890,317,2693,1659,-110,149,1336,3056,0,532,333,0
222447,0,1,2,1,-1,-1,-1,-1,-1,-1,-1988,774,2571,3248,438,-964,1352,842,5075,1872,2769,3236,0
280917,0,1,2,1,0,0,0,0,0,-1,79880,59782,40690,28523,32332,58885,6148,9625,558,618,167,2966,0
106650,0,1,1,1,-2,-2,-2,-2,-2,-2,-1190,-304,172,1256,-1877,-1281,428,739,1795,277,2089,1581,0
344034,0,2,1,1,0,-1,0,0,-1,0,89798,86415,417505,112566,291891,87809,50689,17641,13152,4649,97907,9250,1
349471,1,6,1,1,0,0,0,0,0,0,177379,96333,92457,43073,39122,46362,62178,7323,2832,923,63,3367,0
231202,0,1,2,1,-1,0,0,0,0,-1,430327,412708,543101,353098,72667,214304,12932,9467,46690,8741,12792,9405,0
52185,1,2,1,1,2,2,2,2,2,2,21355,53763,50371,8868,10140,53319,2029,3359,892,0,287,1158,0
80824,1,2,2,0,1,0,-1,0,0,0,33757,2327,30,3977,2170,-78,458,1033,1387,1011,577,224,0
16918,0,2,2,1,0,-2,0,0,0,0,-145,611,9049,24,7382,5423,1445,1663,676,641,1936,363,0
189372,1,2,2,1,1,0,0,0,0,0,243220,258132,303887,136828,137413,179871,13012,2579,8827,3955,4765,9845,1
26561,1,2,2,1,2,2,0,0,0,0,14823,68202,43644,12605,17374,43339,596,3567,3809,0,528,592,0
107169,0,2,2,1,1,0,0,0,0,0,65991,35317,20164,125450,64208,56361,0,1847,3863,1268,1616,608,0
83170,1,1,2,1,0,0,0,0,0,0,4762,42094,16065,10642,11334,1249,3345,2953,248,650,197,373,0
48405,1,3,1,1,-2,-2,-2,-2,-2,-2,1343,-2251,-2463,182,708,-1417,134,1497,1362,0,167,0,0
100800,0,0,2,1,0,0,0,-1,-1,-1,26501,37203,39283,25629,330,9132,0,2016,862,86,2116,2151,0
301087,1,5,2,1,1,-2,-1,-1,0,-2,1478,174,25846,25937,17025,1421,16140,10761,3521,3370,80,6923,0
31624,1,1,3,1,0,0,0,0,0,2,80313,40478,32204,19079,12853,1669,0,1682,3029,726,905,0,0
184860,0,1,2,1,-1,-1,-1,-1,-1,-1,10885,-713,66005,44064,29704,9640,3036,2590,52794,24354,91758,28260,0
83798,0,2,1,1,2,0,2,0,0,2,88705,69706,41417,57245,25659,20929,2790,9898,3979,4201,1919,5305,0
273809,1,1,2,1,-1,-1,-1,-1,-1,0,-2025,-369,9252,26422,135867,17507,15194,14168,37792,3755,84414,6455,1
59303,0,2,1,1,0,0,0,0,0,0,24072,39633,24644,24286,40584,40499,2122,4730,2396,1856,2085,2082,0
281185,0,1,2,1,0,0,0,0,0,0,44430,60468,44629,35932,36557,13195,14959,86087,1283,1303,3646,7614,0
355982,1,2,1,1,-1,-1,0,0,0,0,155343,183294,161347,248497,19735,136818,1680,9232,6589,478,6737,6119,0
339445,1,1,1,0,0,0,0,0,0,0,269488,213049,221045,214638,168945,209463,13780,10557,15092,30205,12715,6951,1
65439,1,1,1,1,0,0,0,0,0,0,161768,125079,127218,107855,121595,65879,3464,14769,1654,4172,3597,1774,0
310160,0,1,2,1,-1,-1,-1,-1,-2,-2,445,1760,1300,2540,100,1621,941,1283,1189,368,0,0,0
133976,0,5,2,1,0,0,0,0,0,0,12501,13133,12772,16889,14234,1493,1181,4059,3138,205,829,3290,0
332488,0,0,1,1,1,-2,-2,-2,-2,-2,-3119,-1487,-848,1549,-905,-1751,0,1367,0,0,137,0,0
68075,0,3,1,1,0,0,0,0,0,0,37092,20815,45012,22366,44285,57306,1229,2208,1494,898,3930,343,0
185716,0,1,1,1,2,2,3,2,2,2,111836,107728,123062,121581,94667,127168,456,1215,2793,1831,2119,4714,1
10000,1,1,2,1,0,0,0,0,0,0,5344,15210,10925,12649,12470,2591,1829,482,4451,1407,2250,116,0
136083,1,1,2,1,1,0,0,0,0,0,75787,49464,38575,89556,21194,79052,315,6045,1247,1484,6252,4390,0
175915,0,0,2,1,-1,0,0,0,0,0,139504,129422,292326,106372,95182,173360,19920,7904,4728,965,5553,45288,0
118962,1,1,2,1,0,0,0,0,0,0,13928,23664,51863,20859,39875,56350,550,3037,2532,326,2618,275,0
262890,0,1,2,1,0,-1,-1,0,0,0,17154,20289,16802,20646,7554,15901,15918,1774,1810,56,1654,12656,0
116266,1,2,2,1,0,0,0,0,0,0,307540,409151,224191,193579,97321,251107,14453,10919,11252,1765,2810,9368,0
50875,0,1,2,1,0,0,0,0,0,0,26535,52149,20586,25144,1064,-302,2433,2281,2614,0,1015,260,0
58566,1,1,2,1,2,2,2,2,2,0,5103,34532,17408,9097,3931,916,0,414,542,0,1838,0,1
150881,1,5,2,1,0,0,0,2,0,0,105077,164839,157789,66624,103060,190330,15177,4251,4616,7062,1370,5651,0
60167,0,3,2,1,0,0,0,0,0,0,71174,127596,132227,93533,153682,80938,8476,5236,5325,1231,3452,3563,0
90244,0,2,2,1,0,0,0,-1,-1,-1,3500,34823,40243,43579,48117,27138,23661,1400,5603,348,71463,18857,0
347925,0,1,2,1,-1,-1,-1,-1,-1,-1,55593,61369,33971,25035,37956,6990,19088,14848,9342,5298,6362,7838,0
357524,1,2,1,1,0,0,0,0,0,0,312718,178170,137995,145060,134534,237788,16372,8336,9173,4507,4875,8636,0
501406,1,2,2,1,-1,-1,-1,0,0,-1,6197,25716,17092,39659,35079,60300,15591,10460,23135,1161,1961,6748,0
155384,0,1,2,1,0,0,0,0,0,0,132386,55382,33882,36605,46891,7948,4876,10529,3142,3001,940,5960,1
58223,0,2,2,1,1,0,0,0,0,0,99417,37139,124223,27748,135531,46942,2091,3102,2325,1770,5329,19685,1
17953,1,2,1,1,0,0,0,0,0,0,11908,14536,14207,10876,11220,33095,1896,1032,0,1854,1368,869,0
272922,1,1,2,1,-1,-1,-1,-1,0,-1,1517,29674,17,4110,-471,-1092,7845,11846,5528,0,336,0,0
115521,0,1,2,1,0,0,0,0,0,0,87138,51445,95733,105946,43524,58086,1897,2465,1524,1853,2090,1036,0
60418,0,1,2,0,-2,-2,-2,-2,-2,-2,-3952,1141,142,2330,-150,139,0,0,1391,0,73,41,1
203497,1,1,0,1,-1,-1,-1,-2,-1,-2,-1115,-1614,-1184,1868,1088,1445,0,174,604,25,101,0,0
73354,0,1,1,1,-1,2,-1,-1,0,-1,1916,36630,649,18455,31772,6404,0,5532,1170,613,1735,1606,1
18383,0,2,2,1,0,0,0,0,0,0,15012,18380,27978,14120,66588,11860,1453,2240,1109,1539,2352,3113,0
354781,0,2,1,1,0,0,-1,-1,-1,0,19555,18242,12580,22648,19788,12912,1015,21036,2174,37326,1925,9447,0
101393,1,1,2,1,0,0,0,0,0,0,85860,130070,102386,124265,109710,74283,8511,5352,4269,3618,1359,3836,0
60243,1,1,2,1,2,3,0,0,2,0,15152,45515,40222,37847,35686,90408,438,1379,5229,514,1747,1667,1
40393,0,2,2,1,2,2,0,0,0,0,36940,41251,26819,44957,26710,47804,547,1076,860,952,4434,141,0
73925,0,2,2,1,0,0,0,0,0,0,37969,36919,58595,32758,35693,49778,2008,2541,1446,917,1815,1186,0
216656,0,2,2,0,-1,-1,2,0,-1,-1,1828,1515,-243,2683,287,490,1189,723,2290,415,4294,47,0
64698,1,2,2,1,0,0,0,0,0,0,12189,35838,10895,40318,19392,52427,286,4387,1129,1213,1289,1382,0
27893,1,2,2,1,0,0,0,0,0,0,16971,45063,40493,202,12101,10817,782,1412,945,2110,895,2707,0
288520,1,1,1,1,-1,-2,-1,-1,-2,-2,1010,1764,-1023,2187,-524,789,1613,664,384,0,86,370,0
181223,1,2,1,1,0,0,0,0,0,0,124439,153261,127062,111293,169666,186034,11879,13430,10434,7190,3855,7661,0
296181,1,4,2,1,-2,-2,-2,-2,-2,-2,-1229,519,2015,407,-1698,43,1478,1607,91,0,0,4,0
50518,1,1,1,1,0,0,0,0,0,0,32766,27944,41935,14002,12633,62152,1443,46,2964,1539,2162,41,0
139852,1,1,2,1,-2,-2,-2,-2,-2,-2,-1454,-1212,-2403,508,-1131,-1019,3476,0,688,508,445,0,0
346719,1,2,1,1,0,0,0,0,0,0,17250,16781,29381,48256,50042,34068,10194,6267,2435,3927,1985,2544,1
33133,1,2,1,1,2,2,2,0,0,0,3204,42834,55053,48126,36772,56710,18,0,4338,0,1714,27,1
31359,0,2,0,1,-1,-1,-2,-1,-1,-1,15895,787,187,2182,9,-168,0,704,500,0,4602,1322,0
10000,0,2,1,1,3,2,2,2,2,2,21545,29926,14977,6253,25295,33425,1159,2577,275,322,221,8,1
101709,1,4,2,1,2,-2,-2,-2,-2,-2,-1815,-2393,-713,247,-1416,-1545,0,531,295,230,57,0,0
352766,1,2,1,1,0,0,0,0,0,0,16587,25216,15246,5311,34387,-507,11189,2926,148,1494,66,306,0
270943,1,5,2,1,-2,-2,-2,-2,-2,-2,3707,-2042,-192,2021,-158,-12,7645,975,444,167,0,29,0
362084,1,1,2,1,-2,-2,-2,-2,-2,-2,-2612,-301,-1222,181,-780,-2101,0,679,0,0,0,88,0
291501,1,2,2,0,-2,-2,-2,-2,-2,-2,113,42,1480,574,191,-104,15737,613,3599,53506,150,1842,0
50443,1,1,2,0,1,2,-1,0,0,0,-404,1070,372,14673,927,281,1221,1077,616,0,116,0,0
63220,1,5,2,1,0,0,0,0,0,0,23757,59434,18889,24376,12949,13993,536,1994,3113,2848,8794,268,0
371888,0,1,1,1,-2,-2,-2,-2,-2,-2,2030,-1350,-737,3833,1444,-2523,1794,0,3467,620,6487,98172,0
29141,1,1,2,1,1,2,0,0,0,0,7932,53802,65294,31344,36320,63558,1694,0,1240,62,2073,2948,0
193836,0,3,1,1,0,0,0,0,0,2,105032,137357,123168,79148,71788,49280,3608,4642,9922,1759,3408,4620,0
422906,1,1,2,1,-1,-1,-1,-1,-1,-1,48031,37832,1226,2758,656,-806,12203,6854,23257,621,8136,5455,0
63943,1,2,1,1,0,0,0,0,0,0,16589,72226,49575,39264,15416,22031,2843,4555,689,424,1829,2746,0
293392,1,2,1,1,0,0,0,0,0,0,144445,175603,216985,98612,137168,63151,11316,1603,24319,3257,4425,6107,0
116439,0,0,2,1,-1,-1,-1,-1,-1,-1,-2278,632,311,4624,764,-202,3886,1629,3255,401,1811,0,0
36279,1,6,2,1,0,0,0,0,0,0,42404,16753,36786,26826,16314,13870,2473,2310,410,1677,2306,2288,1
39037,0,2,2,1,2,3,-2,-2,-2,-2,13435,-2147,-2368,297,-73,-471,0,0,0,0,0,0,1
89985,0,1,1,1,1,-2,-2,-2,-2,0,374,3655,9116,3370,1711,1235,410,1812,779,445,1717,1528,0
127834,0,1,2,1,1,0,0,0,0,0,55300,54279,49189,29566,28387,48797,974,1564,2011,733,1791,942,0
372801,1,1,1,1,-2,-2,-1,-2,-2,-2,890,-324,-649,1479,-751,8462,556,1294,18506,600,112,6735,0
163852,0,4,2,1,1,-1,-1,0,0,-2,81227,78766,56365,13145,89399,1081,12185,8236,836,524,291,219,0
352185,0,3,1,1,1,-1,-1,-1,-1,0,1762,1489,-1460,1951,3,1618,93,1598,185,130,292,99,0
356189,1,1,2,1,-1,-1,-1,-1,-1,-1,4293,11148,17680,18782,7420,12678,17937,39396,17259,28682,21554,15792,0
90287,0,1,1,1,1,3,2,0,3,0,13634,55522,7594,12903,3156,13768,295,1169,36,0,0,319,1
84221,0,2,1,1,-1,-1,-1,0,0,0,-1550,30888,43165,45670,44316,32213,2118,2737,3005,1140,4819,3319,0
31969,1,1,2,1,1,-2,-2,-2,-2,-2,1696,-1485,-2570,-1347,-1151,-1906,0,79,15,459,32,0,0
87465,0,2,3,1,0,2,0,0,0,0,82453,35793,132599,94491,72064,95874,6407,2221,4114,2392,4363,2767,1
175733,0,1,2,1,-1,-1,-1,-1,0,-2,-360,1803,8330,11171,-1213,430,13155,6137,1136,0,0,0,1
207893,1,1,2,1,-1,-1,-1,-1,0,-1,-1184,2018,12988,26251,16649,-247,16463,10820,1873,19450,0,0,0
44011,1,2,1,1,0,0,0,0,0,0,13672,34442,25201,48056,134730,18857,1394,1876,3964,1301,3897,302,0
610855,0,2,2,1,0,0,0,0,0,0,9953,41786,38023,13705,13324,10446,1567,10068,16114,31209,1822,13361,0
197745,1,0,2,1,-2,0,-2,-2,-2,-2,8016,-426,2283,2695,899,-1156,14743,1903,1102,495,0,143,0
181576,0,1,1,1,0,0,0,0,0,0,199145,234545,159681,170700,371574,104270,17354,12754,9919,6574,11660,7847,0
61087,0,4,1,1,-1,-1,2,-1,-1,-1,49858,4900,12418,-122,170,-1458,2234,1070,604,1316,310,29,0
61794,0,3,1,1,2,2,2,2,2,2,57695,39529,27659,98332,42142,139165,4555,2416,1212,2138,1948,4631,1
53489,1,2,2,1,-1,2,0,0,2,2,4119,5125,7738,2280,836,3636,3201,2033,176,2591,209,39,0
50806,0,2,1,1,0,0,0,0,0,0,65003,47508,60395,44067,34998,28526,1348,2745,36,2603,975,1859,0
337780,0,2,2,1,1,2,2,0,0,3,66974,47680,49153,72208,81120,76222,815,5826,1172,3013,5323,415,1
357486,0,4,1,1,-2,-2,-2,-2,-2,-2,-1718,-380,86,3488,-633,-451,965,378,5733,399,197,0,0
37837,1,1,1,1,0,0,0,0,0,0,39690,37547,49371,1418,20190,92313,1977,1401,670,1434,1055,5634,0
97703,1,3,3,1,0,0,0,0,0,0,145850,120631,140193,59972,100611,71494,2647,6171,258,1868,5170,852,0
97401,0,2,1,1,2,2,2,2,-1,2,1889,31957,307,19406,1265,8571,594,0,1371,1978,1753,484,1
77276,1,1,0,1,-2,-2,-2,-2,-2,-2,552,-397,-2841,2659,2899,1211,0,0,596,634,5214,290,0
78454,1,2,2,1,0,0,0,0,0,0,13133,42676,16961,20718,21569,20356,5870,5571,1153,2126,1377,2768,0
202106,1,4,2,1,-2,-2,-2,-2,-2,-2,61061,15163,41462,70263,68984,7997,5372,8326,3342,5851,5761,1509,0
72198,1,2,1,1,-2,-2,-2,-2,-2,-2,-1634,-1228,-726,1477,377,338,0,0,985,1863,1792,60,0
189665,0,3,1,1,-1,-1,-1,-1,0,0,-618,3621,20614,52526,11805,2330,2941,9777,1056,1027,2193,228,1
198077,0,1,1,1,0,0,0,0,2,2,190703,123749,212059,204595,157448,164901,9823,12677,8177,1640,7940,9916,1
98998,1,5,1,1,0,0,0,0,0,0,276802,229822,149335,126955,149682,218299,11749,13017,11417,5030,4424,9205,0
34188,1,3,0,1,1,2,2,0,0,0,-1415,-2135,-2772,-291,-1822,1259,0,1335,487,184,256,27,1
123985,0,1,2,1,0,0,0,0,0,0,155129,149412,172961,196755,122674,104919,10231,13605,1139,3640,45,8376,1
76842,1,2,2,1,0,0,0,0,0,0,126386,46137,83465,30669,49961,23197,64518,5132,19966,3333,3488,1747,0
40739,1,1,1,1,-1,-1,-1,-1,-1,-1,734,2423,-252,1182,757,1180,167,1604,938,86,807,173,1
278371,1,2,3,1,0,0,0,0,0,0,83959,47553,53065,24886,115035,77574,825,638,1240,4043,211,2486,1
357475,0,1,2,1,-1,-1,-1,0,0,0,2539,3823,26772,25915,15891,2407,3350,2639,2904,1387,2115,795,1
40193,1,3,3,1,-1,-2,-2,-2,-2,-2,-2760,-778,-31,2862,237,2095,0,0,686,0,1742,645,1
74218,1,3,2,1,2,0,2,2,2,2,51470,30208,23952,31965,31439,48735,1624,655,769,1003,1131,2051,1
62535,0,3,1,1,2,2,2,2,2,2,91687,50236,35366,35594,523,44742,4892,1841,557,779,219,272,1
338788,1,2,1,1,-1,-1,-1,0,0,0,245840,167071,266744,113653,125566,112652,8130,7198,10473,2356,5990,4550,0
508942,0,2,2,1,1,0,0,0,0,0,76930,61081,126790,96420,38737,76710,9923,40522,56366,9423,4797,32918,0
121941,1,1,2,1,0,0,0,0,0,0,91066,63356,20285,114383,38293,69049,12606,6342,1217,4692,3075,6421,0
98206,1,3,0,1,-2,-2,-2,-2,-2,-2,-249,304,-816,1309,14,-81,0,170,2801,123,1840,398,0
27807,1,2,2,1,-1,-1,-1,0,0,0,8659,1302,525,7024,4907,363,1050,2465,636,1414,2439,1387,0
84131,1,2,3,1,0,0,0,0,-2,-2,-315,6284,-559,12144,-6,-322,5562,759,729,0,0,288,0
280207,1,2,1,1,-1,-1,-1,-1,0,0,-270,111,532,23215,435,1680,4541,3670,1493,223,1737,2249,0
31164,1,2,2,1,2,2,0,0,0,0,17759,36774,13595,9997,-5487,29286,0,10562,499,638,1404,1947,1
87593,0,2,1,1,0,0,0,0,0,0,95691,66561,20815,37427,43156,49745,2146,1351,2524,1541,1954,44,1
270787,0,2,2,1,0,0,0,0,0,0,209389,137907,158914,527082,353031,89965,7668,15356,6736,8569,4154,85434,0
74212,1,2,1,0,0,0,0,0,0,0,50683,998,18893,48776,34818,24522,1671,2652,1347,378,1803,746,0
176469,0,2,2,1,-1,-1,2,0,0,0,42771,15283,18977,17671,32577,32831,2589,3246,2229,3550,1616,0,0
14175,0,2,1,1,2,2,2,2,2,2,71468,147963,43731,89865,28611,47090,3695,22778,2493,1813,7041,5613,1
38643,0,3,1,1,1,-1,-1,-1,0,-1,1484,2681,240,20116,424,1234,459,552,1264,18,1165,0,1
317059,1,1,1,1,-2,-2,-2,-1,-2,-2,-782,185,-461,2332,-655,-1087,168,1085,1178,295,129,3679,0
19569,1,0,2,1,0,0,0,0,0,0,11946,10803,16767,117,16872,19654,1710,2500,823,541,2162,211,0
104330,0,3,2,1,0,0,2,2,0,2,256068,135375,205727,166826,181095,195586,19936,12678,11060,2011,7397,8682,1
70041,0,2,2,0,0,0,0,0,0,0,18197,45384,62463,43003,39003,61012,5101,4410,4006,523,1616,2097,0
74996,1,2,1,1,-1,-2,-2,-1,-2,-1,2031,1202,2404,2598,-236,2492,0,9000,4215,0,0,0,0
242272,1,1,2,1,-2,-2,-2,-2,-2,-2,120,-1267,409,3016,2644,686,374,1289,0,0,1677,1730,0
318271,0,1,1,1,-1,-1,0,0,0,0,151739,437767,294986,258458,113665,280456,19766,6082,12859,6681,11811,86617,0
29851,1,2,2,1,0,0,0,0,0,0,8486,23666,16905,18751,16736,-413,1457,2684,808,319,258,364,0
42977,0,3,2,1,-2,-2,-2,-2,-2,-2,-2688,-1911,470,2406,647,-442,0,0,4477,251,1858,2921,0
237852,0,1,1,1,0,0,0,0,0,2,106704,222583,123439,126537,206893,168910,4441,11079,8534,3332,5940,4898,0
37271,1,3,2,1,0,0,0,0,0,0,110539,115290,136323,103055,23128,25698,1860,1798,1445,6249,2292,847,0
213487,0,1,1,1,-1,0,-1,0,0,0,45230,41030,41717,54435,52844,17980,1621,1356,4015,2264,5278,2608,0
300200,0,2,2,1,0,0,0,0,0,0,226388,58669,29580,144312,129605,49561,2635,84711,3395,2604,1839,1852,0
298912,1,1,2,1,0,0,0,0,0,0,125718,66378,94940,64447,41287,170988,4706,1395,2474,2353,4423,2000,0
24879,1,2,1,1,2,2,2,2,2,0,9904,30321,45721,13432,18685,23281,2335,226,1492,2415,1094,128,1
62612,1,2,2,1,0,0,2,2,2,2,146788,154327,198186,115658,124512,199785,17663,10306,3653,2988,4204,2976,0
94267,1,1,2,1,-1,-1,-1,0,0,0,835,16636,103162,16357,8035,16275,15076,30074,19119,7043,17253,89254,0
114717,1,0,1,1,-1,-1,-1,-1,-1,-1,7199,902,1547,1165,-592,955,582,10385,1068,2165,2194,0,0
93999,1,1,1,1,1,-2,-2,-2,-2,-2,392,752,9127,2704,1160,-664,105,2505,3871,111,379,236,0
19308,0,2,2,0,1,-2,-2,-2,-2,-2,-1383,-819,-256,2635,-662,-650,0,0,0,0,64,0,0
139792,1,1,2,1,-1,-1,-1,-1,-1,-2,-321,1694,-1034,1238,-1716,-184,0,1292,704,0,0,0,0
177454,0,4,2,1,0,0,0,0,0,2,115367,118101,138042,115879,137134,150982,5818,11598,3142,311,4725,684,0
