checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,numner-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,22,existing credits paid back duly till now,car (new),2480,<100 DM,<1 years,3,none,4,car or other,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,0
<0 DM,4,existing credits paid back duly till now,car (new),416,<100 DM,<1 years,4,none,2,savings agreement/life insurance,0,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,29,critical account,education,1559,<100 DM,1<= < 4 years,1,none,4,unknown / no property,0,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,radio/television,1178,no savings account,4<= <7 years,2,none,3,car or other,0,none,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,31,existing credits paid back duly till now,radio/television,2983,<100 DM,<1 years,2,none,1,real estate,1,bank,own,1,unemployed/ unskilled  - non-resident,1,none,yes,1,divorced/separated,1
no account,23,critical account,radio/television,1690,<100 DM,>=7 years,1,co-applicant,1,car or other,1,bank,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
>= 200 DM ,25,all credits at this bank paid back duly,radio/television,8770,<100 DM,>=7 years,3,none,4,car or other,0,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
no account,21,delay in paying off,radio/television,2725,<100 DM,>=7 years,4,none,4,real estate,0,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,17,existing credits paid back duly till now,car (used),3200,100 <= <500 DM,4<= <7 years,2,none,4,car or other,1,bank,own,1,management/ highly qualified employee,1,yes,yes,0,married/widowed,0
0 <= <200 DM,14,existing credits paid back duly till now,education,2499,<100 DM,>=7 years,2,none,3,savings agreement/life insurance,0,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,57,critical account,radio/television,250,500 <= < 1000 DM,1<= < 4 years,2,none,2,unknown / no property,0,none,own,2,unskilled - resident,1,none,yes,0,divorced/separated,1
<0 DM,22,all credits at this bank paid back duly,radio/television,1768,500 <= < 1000 DM,4<= <7 years,4,none,2,real estate,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,15,delay in paying off,car (new),12517,<100 DM,>=7 years,2,none,1,savings agreement/life insurance,0,none,own,3,skilled employee / official,2,yes,no,1,divorced/separated,1
0 <= <200 DM,44,critical account,education,3095,no savings account,1<= < 4 years,1,none,4,real estate,1,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
no account,10,critical account,education,2265,500 <= < 1000 DM,unemployed,4,none,3,unknown / no property,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,22,critical account,car (used),1432,100 <= <500 DM,1<= < 4 years,2,none,4,savings agreement/life insurance,0,none,for free,2,skilled employee / official,1,yes,yes,1,married/widowed,1
<0 DM,24,existing credits paid back duly till now,radio/television,250,>= 1000 DM,1<= < 4 years,2,guarantor,4,unknown / no property,1,bank,own,4,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,7,existing credits paid back duly till now,car (new),1412,no savings account,>=7 years,3,none,4,unknown / no property,0,bank,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
<0 DM,22,critical account,furniture/equipment,889,<100 DM,1<= < 4 years,1,none,2,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,married/widowed,0
>= 200 DM ,21,critical account,car (new),1378,<100 DM,<1 years,3,none,4,car or other,0,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,4,existing credits paid back duly till now,radio/television,2525,no savings account,<1 years,1,co-applicant,1,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,4,critical account,car (new),250,<100 DM,1<= < 4 years,4,none,4,car or other,0,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,5,delay in paying off,education,250,no savings account,>=7 years,2,co-applicant,2,savings agreement/life insurance,1,none,own,2,unskilled - resident,1,yes,yes,1,divorced/separated,1
no account,22,critical account,radio/television,1324,>= 1000 DM,>=7 years,4,none,2,car or other,1,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,1,divorced/separated,1
<0 DM,13,critical account,business,250,<100 DM,>=7 years,4,none,3,car or other,1,none,rent,1,unskilled - resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,15,critical account,car (new),3789,>= 1000 DM,>=7 years,2,none,4,savings agreement/life insurance,1,none,own,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
no account,28,critical account,furniture/equipment,2347,<100 DM,unemployed,3,none,1,real estate,1,none,rent,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,furniture/equipment,1346,<100 DM,1<= < 4 years,4,none,2,real estate,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,32,existing credits paid back duly till now,education,5671,no savings account,1<= < 4 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,38,existing credits paid back duly till now,radio/television,2054,<100 DM,>=7 years,4,none,1,car or other,0,store,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,21,critical account,car (new),250,<100 DM,>=7 years,4,none,4,real estate,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,12,critical account,radio/television,10464,<100 DM,>=7 years,3,none,4,car or other,0,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,5,critical account,radio/television,250,<100 DM,unemployed,4,none,4,unknown / no property,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,36,critical account,education,5348,<100 DM,<1 years,3,none,4,savings agreement/life insurance,0,none,for free,3,unskilled - resident,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,31,critical account,car (new),419,no savings account,4<= <7 years,2,none,2,car or other,0,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,22,critical account,car (new),908,>= 1000 DM,1<= < 4 years,2,none,2,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,4,critical account,furniture/equipment,250,<100 DM,>=7 years,3,none,2,car or other,0,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,radio/television,1198,<100 DM,4<= <7 years,1,none,1,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,married/widowed,1
0 <= <200 DM,13,critical account,car (new),2216,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,14,critical account,radio/television,823,<100 DM,<1 years,2,none,4,real estate,0,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,23,critical account,car (new),2456,100 <= <500 DM,1<= < 4 years,1,none,4,savings agreement/life insurance,1,store,own,1,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,26,critical account,car (used),4580,<100 DM,>=7 years,4,none,1,car or other,0,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,24,all credits at this bank paid back duly,radio/television,1372,<100 DM,1<= < 4 years,2,none,4,unknown / no property,1,none,for free,2,unemployed/ unskilled  - non-resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,22,existing credits paid back duly till now,radio/television,12006,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,for free,2,unskilled - resident,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,40,critical account,radio/television,2389,<100 DM,unemployed,2,none,4,real estate,1,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,car (new),7283,no savings account,>=7 years,2,none,4,savings agreement/life insurance,1,bank,for free,1,skilled employee / official,1,none,yes,0,divorced/separated,0
no account,4,all credits at this bank paid back duly,business,1837,<100 DM,<1 years,1,none,1,unknown / no property,1,none,own,1,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
<0 DM,13,critical account,car (new),1197,<100 DM,>=7 years,1,none,1,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,17,delay in paying off,radio/television,3292,<100 DM,<1 years,4,none,3,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,38,delay in paying off,radio/television,250,<100 DM,>=7 years,3,co-applicant,3,car or other,1,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,22,existing credits paid back duly till now,education,712,<100 DM,>=7 years,2,none,2,car or other,1,bank,own,1,skilled employee / official,2,yes,yes,0,divorced/separated,0
<0 DM,5,critical account,education,1560,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,39,all credits at this bank paid back duly,radio/television,304,<100 DM,>=7 years,3,none,4,real estate,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,12,critical account,car (used),10963,<100 DM,1<= < 4 years,1,none,2,real estate,0,bank,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,22,critical account,car (new),1494,100 <= <500 DM,1<= < 4 years,4,co-applicant,3,car or other,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,21,critical account,radio/television,4575,<100 DM,unemployed,3,none,2,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,27,delay in paying off,furniture/equipment,11213,no savings account,>=7 years,4,none,4,car or other,0,bank,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,8,critical account,furniture/equipment,2313,no savings account,4<= <7 years,2,guarantor,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,8,delay in paying off,radio/television,1753,no savings account,4<= <7 years,2,none,2,car or other,1,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,17,critical account,car (new),250,<100 DM,>=7 years,1,none,3,car or other,0,store,own,1,skilled employee / official,1,none,yes,1,married/widowed,1
no account,5,critical account,radio/television,250,>= 1000 DM,<1 years,1,none,4,savings agreement/life insurance,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,16,delay in paying off,radio/television,306,500 <= < 1000 DM,4<= <7 years,2,none,3,car or other,0,store,own,2,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,30,all credits at this bank paid back duly,repairs,3628,<100 DM,<1 years,2,none,2,unknown / no property,0,none,own,1,skilled employee / official,2,none,yes,0,divorced/separated,1
no account,4,critical account,education,951,100 <= <500 DM,>=7 years,2,none,4,car or other,0,store,own,2,unskilled - resident,1,yes,yes,1,divorced/separated,1
<0 DM,56,existing credits paid back duly till now,education,2424,<100 DM,>=7 years,3,none,2,real estate,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
0 <= <200 DM,22,critical account,business,2668,<100 DM,<1 years,4,none,1,unknown / no property,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,23,delay in paying off,radio/television,829,<100 DM,1<= < 4 years,1,none,2,car or other,0,none,rent,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
>= 200 DM ,4,critical account,car (new),1633,no savings account,>=7 years,2,none,4,real estate,1,none,for free,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
>= 200 DM ,23,no credits taken,furniture/equipment,250,<100 DM,1<= < 4 years,1,none,4,savings agreement/life insurance,1,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,33,existing credits paid back duly till now,car (new),332,<100 DM,>=7 years,4,none,2,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,0
<0 DM,10,critical account,radio/television,9652,<100 DM,>=7 years,4,none,2,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,26,existing credits paid back duly till now,radio/television,5778,<100 DM,unemployed,1,none,4,unknown / no property,1,store,own,1,skilled employee / official,2,none,yes,1,divorced/separated,0
0 <= <200 DM,21,critical account,radio/television,250,500 <= < 1000 DM,1<= < 4 years,4,co-applicant,4,unknown / no property,1,bank,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,24,existing credits paid back duly till now,furniture/equipment,2254,100 <= <500 DM,1<= < 4 years,3,none,3,real estate,0,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,21,existing credits paid back duly till now,radio/television,328,<100 DM,1<= < 4 years,1,none,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,0
<0 DM,21,existing credits paid back duly till now,car (new),250,<100 DM,1<= < 4 years,2,guarantor,2,car or other,0,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,60,critical account,car (new),1514,<100 DM,>=7 years,2,none,4,real estate,0,none,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
<0 DM,66,critical account,radio/television,599,<100 DM,<1 years,3,none,2,savings agreement/life insurance,0,none,own,1,unemployed/ unskilled  - non-resident,1,yes,yes,1,divorced/separated,1
no account,33,critical account,retraining,250,<100 DM,>=7 years,3,guarantor,2,unknown / no property,1,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,15,existing credits paid back duly till now,radio/television,1890,<100 DM,<1 years,3,none,2,real estate,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,26,critical account,car (new),1814,<100 DM,>=7 years,2,none,4,savings agreement/life insurance,1,none,own,1,unskilled - resident,1,yes,yes,0,divorced/separated,1
no account,6,existing credits paid back duly till now,furniture/equipment,582,<100 DM,4<= <7 years,3,none,2,savings agreement/life insurance,0,bank,for free,1,unskilled - resident,2,yes,yes,1,divorced/separated,1
